vvweight,college,medicare_expand,repeal_aca,regulate_carbon,prefertrump
.48393093,1,1,0,1,0
.6717267,0,1,0,1,0
2.9121507,1,1,0,1,0
.45092422,1,1,0,1,0
.66710704,0,0,1,1,1
.95046951,1,1,0,1,0
1.2387194,0,1,0,1,0
1.1493082,0,0,1,0,1
.99558291,0,0,1,0,1
.18098268,1,0,0,1,0
.60223297,1,1,0,1,0
.7469645,1,1,1,1,1
1.6966008,1,0,1,0,1
1.2558657,1,0,0,0,1
.58802169,1,1,0,1,0
1.2981941,1,0,1,0,1
2.1765342,1,0,1,0,1
1.0013778,1,1,0,1,0
1.2148051,0,1,0,1,0
1.3097927,1,1,1,1,0
1.5335367,1,0,1,0,1
1.1156126,1,0,1,1,1
.67613281,0,0,0,1,0
.46618668,1,0,1,0,1
1.586929,0,0,1,0,1
1.0443632,1,1,0,1,0
.90223487,1,1,0,1,0
.76228922,1,1,0,1,0
.56861055,1,1,0,0,0
1.1655973,1,1,1,0,1
.86018101,1,0,0,1,0
5.0660857,0,0,1,1,1
1.7057445,0,0,1,0,1
1.0013778,1,1,0,1,0
.6072872,1,1,0,1,0
1.434655,0,1,0,0,1
1.6775182,1,0,1,0,1
.88446088,1,1,0,1,0
.67301337,0,1,0,1,0
.44417129,1,1,0,1,0
.76836715,0,1,0,1,0
.61153741,1,1,0,0,0
.80215765,0,1,0,1,0
1.9494855,0,1,1,1,1
1.2401399,0,0,1,0,1
.66152421,1,1,0,1,0
.78160791,0,1,0,1,0
.80113627,1,1,0,1,0
.87430488,1,1,0,1,0
.71293026,0,0,1,1,1
.37820427,1,1,0,1,0
.68788724,1,1,0,1,0
.33993813,1,1,0,1,0
1.8250173,1,0,0,1,1
.51347822,1,1,0,1,0
.2811516,1,1,0,1,0
.63447043,0,1,1,1,0
1.2543149,1,0,1,0,1
1.0982992,0,1,1,0,1
.48417672,1,1,0,1,0
1.1859854,0,1,0,1,0
1.0054403,0,1,0,1,0
.29590581,1,1,0,1,0
1.5625984,1,1,1,1,1
1.1096696,1,1,1,1,1
1.9885269,1,0,1,0,1
2.0540784,0,0,1,1,1
.85765165,1,0,1,1,0
1.3352152,1,0,1,0,1
1.3142837,0,0,1,0,1
.62304771,1,1,0,1,0
1.1442748,1,0,1,0,1
6.5045097,1,1,0,1,0
1.2671476,1,1,0,1,0
1.378455,1,0,1,1,1
.64582816,1,1,0,1,0
.76813934,0,1,0,1,0
1.0613545,1,0,1,0,1
.55864791,0,1,0,1,0
.80943834,0,1,0,1,0
.42482476,0,1,0,1,0
1.5857943,1,0,1,0,1
.20601542,1,1,0,1,0
1.7727878,1,1,0,1,0
.70986887,1,1,0,1,0
.29712503,1,1,0,1,0
.72757983,0,1,0,1,0
1.3532978,0,0,1,0,1
.46920967,0,1,0,1,0
.26289366,0,0,0,0,1
.80215765,1,1,0,1,0
.72462781,1,1,0,1,0
.5934991,1,0,0,1,0
.64633195,0,1,0,1,0
.67111495,0,0,1,0,1
.35829435,1,1,0,1,0
.54707241,0,1,1,0,1
.68150336,1,1,0,1,0
.71136306,0,1,0,1,0
.40646396,1,1,0,1,0
1.3416255,1,0,1,0,1
.90902512,1,0,0,1,0
1.7491466,0,0,1,1,1
.63790958,0,1,0,0,0
.58536727,1,1,1,0,1
.98003461,1,0,1,1,1
1.0021396,1,0,1,0,1
.62586045,1,1,0,1,0
1.7417797,0,0,1,1,1
1.1579964,0,0,1,0,1
1.3142837,0,0,1,0,1
.45821089,1,1,0,1,0
1.3577629,0,0,1,0,1
.73763854,1,1,0,1,0
.95061909,1,0,1,0,1
.95046951,1,1,0,1,0
.55181514,1,1,0,1,0
.67062962,1,1,0,1,0
.62586045,1,1,0,1,0
.81532239,0,0,1,0,1
.71961078,1,1,0,1,0
1.3095267,0,0,1,0,1
1.2140957,0,1,0,1,0
1.7057445,0,0,1,1,1
.97414517,1,0,1,1,1
1.4445505,1,0,0,0,1
.27585225,1,1,0,1,0
.86018101,1,1,0,1,0
1.0426832,0,0,1,0,1
.86905858,0,0,1,0,1
2.0895463,0,0,1,0,1
.5874262,1,1,0,1,0
.76347631,0,0,1,0,1
1.1419764,1,0,1,0,1
.46143067,1,0,1,0,1
1.6828535,1,1,0,1,0
.37294178,1,1,0,1,0
.68511178,1,1,0,1,0
.73793769,1,0,0,0,1
.87786236,1,0,1,0,1
1.209946,1,0,1,0,1
1.3398259,1,0,1,0,1
.91137693,1,1,0,1,0
.50780256,0,1,0,1,0
1.6256846,0,0,0,0,1
.55302374,0,1,0,1,0
.42531902,1,1,0,1,0
.71723508,0,0,1,0,1
.42145142,1,1,0,1,0
1.2553463,1,0,1,0,1
.78511074,1,0,0,1,0
.97874657,1,0,1,0,1
1.0236913,0,1,1,1,0
1.2785843,0,1,0,1,0
.50459366,0,0,1,1,1
.50005974,1,1,0,1,0
.76368056,1,1,0,1,0
.82485419,1,1,0,1,0
1.2461905,0,0,1,0,1
.98606677,1,0,0,0,1
.62586045,1,1,0,1,0
.5974422,1,1,1,1,1
1.1653251,0,1,0,1,0
1.03017,1,0,1,0,1
1.3706232,0,0,0,1,0
2.0819633,0,0,1,0,1
.71250848,0,0,1,0,1
1.4115307,1,1,0,1,0
.3775413,1,0,0,1,0
.30734694,1,1,1,1,1
.8788326,1,1,0,1,0
.32348671,1,1,0,1,0
.56790847,1,1,0,1,0
1.0795949,1,0,0,1,0
.58470353,1,0,0,1,0
.53303133,1,1,0,1,1
.13050984,1,1,0,1,0
.83324984,1,1,1,0,1
.5884582,1,1,1,0,1
.36907494,0,1,1,0,0
.7473442,1,0,1,0,1
.96814534,0,1,0,1,0
1.0486426,0,1,0,0,0
.5101499,1,1,0,1,0
.85848231,1,0,1,0,1
.19752766,0,1,1,1,1
.93976277,1,0,0,0,1
.68781131,0,1,0,1,1
.7672998,1,1,0,1,0
2.2982083,1,1,0,0,0
.47204526,1,1,0,1,0
.99558291,0,0,0,0,1
.55090219,0,1,0,1,0
.78928262,0,0,0,1,0
.59970227,0,1,1,1,1
.61696605,1,1,0,1,0
.72025794,0,1,1,0,0
.78880797,1,1,0,1,0
.86900612,0,0,1,0,1
1.1908074,0,0,1,0,1
.73460699,1,0,0,1,0
.69171352,1,0,0,1,0
.43712247,0,0,0,1,0
.64584833,0,1,0,1,0
.68834512,1,1,0,1,0
.78387488,0,0,1,0,1
1.0167476,1,0,1,1,1
.61546389,1,0,0,1,0
.66057678,1,0,1,1,1
1.0010332,1,1,0,1,0
1.7386679,0,0,1,1,1
1.7478381,0,0,0,1,1
.89830239,1,1,0,0,0
.32853913,1,1,0,1,0
.53449536,1,1,0,1,0
.60452246,0,1,0,1,0
.76836715,0,1,0,1,0
.71738066,1,1,0,1,0
1.1232469,0,0,1,0,1
1.1667383,0,0,1,0,1
.28665661,0,1,0,1,0
1.0892715,0,1,1,1,1
1.6794923,0,0,1,1,1
.72462781,1,1,0,1,0
.54797261,0,1,1,1,1
1.2543149,0,0,1,0,1
.94799765,1,1,0,1,0
.77731087,0,1,1,1,0
.58558915,1,1,0,1,0
.46430437,0,0,1,1,1
.96814534,0,1,0,1,0
1.1685697,0,0,1,1,1
1.431372,1,0,1,0,1
1.1413372,0,0,1,1,1
.83958115,1,1,0,1,0
1.4368336,1,0,0,1,0
1.4968945,1,0,0,1,1
1.0675996,1,0,1,0,1
.63195544,0,1,1,0,1
.35379121,1,1,0,1,0
.35379121,1,1,0,1,0
.47609699,0,1,1,1,0
.68796197,0,1,0,1,0
1.4721835,0,0,1,0,1
.61095737,1,0,1,0,1
5.9093059,0,0,1,1,0
.88945523,0,1,0,1,0
.65235066,1,1,0,1,0
.7672998,0,1,0,1,0
.46590746,1,0,1,0,1
.69018233,0,0,1,0,1
.39334889,1,0,1,1,1
.82726561,1,1,0,1,0
.92672243,0,1,1,1,1
.3796346,1,1,0,1,0
.97518599,1,0,0,1,0
.49413105,0,1,0,0,0
2.066744,1,1,0,1,0
.78816264,1,1,0,1,0
.98621853,0,0,1,1,1
.92224525,1,1,0,1,0
.38219387,0,1,0,1,0
.40084997,0,0,0,1,0
.71919566,1,1,0,1,0
.87208459,0,0,1,0,1
.33719466,0,1,0,1,0
.65041038,1,1,0,1,0
.34531697,0,1,0,1,0
1.2151792,1,0,1,0,1
.19920832,1,1,0,1,0
.66152421,1,1,0,1,0
5.6112907,0,1,0,1,0
.74458872,1,1,1,1,0
1.4721835,1,0,1,1,1
1.6054413,1,0,0,1,0
.37608052,0,0,1,0,1
1.454014,0,0,1,0,1
.97295089,1,1,0,1,0
.74361218,0,1,0,1,0
.96567492,1,1,0,1,0
.8479769,1,1,0,1,0
1.0650975,1,1,0,1,0
.82747074,1,1,1,1,1
1.0818303,1,1,0,1,0
.56790847,1,1,0,1,0
.76560496,0,1,1,0,1
.52202725,0,1,1,0,0
.98621853,1,0,1,0,1
1.5535751,1,1,0,1,0
.8788326,0,1,0,1,0
.93040185,0,0,1,0,1
1.3282217,1,0,1,1,1
1.7367676,0,0,1,0,1
2.176579,0,1,0,1,0
.84064779,0,0,1,0,1
.70759631,1,1,0,0,0
1.586929,1,0,1,0,1
.78283325,1,1,0,1,0
.47761483,0,1,1,1,1
.77464007,0,1,0,0,1
1.471191,1,0,1,1,1
.56051188,1,0,1,0,1
.76924104,0,1,0,1,0
.69825779,0,0,1,0,1
.72462781,1,1,0,0,0
1.8562342,0,1,1,0,1
2.7354841,0,1,0,1,0
2.0895463,0,0,1,0,1
.29578569,0,1,0,1,0
.81067382,0,1,0,1,0
.99081302,1,1,0,1,0
.64067214,1,0,1,1,1
1.393783,0,1,1,0,0
1.1792874,1,1,0,1,0
.65439905,0,0,1,0,1
.26425224,0,1,1,0,1
.55092553,1,0,0,1,0
.77986708,1,0,1,0,1
.80543567,1,0,0,0,1
.52669761,1,0,1,0,1
.91977116,0,0,1,0,1
1.0869995,0,1,0,1,0
2.6937254,1,0,1,0,1
.31940107,1,1,0,1,0
.96839677,1,0,1,0,1
.60296332,0,1,0,0,0
.75304937,1,1,0,1,0
.56691763,1,1,0,1,0
.55872808,1,1,0,1,0
.80256596,0,1,0,1,0
1.1468814,0,1,0,0,1
2.0458093,1,0,1,0,1
.80176459,0,1,1,1,0
1.3328097,0,0,1,1,1
1.7302522,1,1,0,1,0
2.3228575,0,0,1,0,1
.27256566,1,1,0,1,0
.90439735,0,0,1,0,1
.67709862,1,1,0,1,0
.43622954,0,1,1,1,1
.83035824,0,0,0,0,1
.58487773,0,1,0,1,0
.67491271,1,1,0,1,0
.44741825,0,1,0,1,0
.69016542,0,0,1,1,1
.90233517,1,1,1,1,0
.88381583,0,0,1,0,1
.81187841,0,1,1,0,1
.61520009,0,1,1,0,1
2.5574146,1,1,0,1,0
.55145257,0,1,0,1,1
1.0544072,0,0,0,0,1
.5652729,1,1,0,1,0
.56196171,1,1,0,1,0
.40027835,0,1,0,0,0
.52308817,0,0,0,1,0
.71979782,0,0,0,1,0
.65352505,1,1,0,1,0
.36790973,0,1,0,1,0
.54728734,0,1,1,1,1
.48649165,1,1,1,1,0
.89558899,1,1,0,1,0
1.9573704,0,0,1,1,1
.48758135,1,0,1,0,1
1.6805359,0,1,0,0,0
1.1170449,1,0,1,0,1
.56998128,1,0,1,1,1
5.6614436,0,0,1,0,1
.87017973,1,1,0,1,0
.66005278,1,1,0,1,0
1.1931369,0,1,1,0,0
1.3316811,0,0,1,0,1
1.2613682,0,1,0,1,0
.6617696,0,0,1,1,1
.2629912,0,1,0,1,0
.46667411,0,1,0,0,0
.26690213,0,1,0,0,1
1.0183369,0,1,0,1,0
.64103866,0,1,0,1,0
.40804599,1,1,1,1,0
.26122199,1,0,1,0,1
.63419173,1,1,0,0,1
1.5726598,0,0,1,0,1
.68356978,1,1,0,1,0
.51803474,1,1,0,1,0
.5358329,0,0,1,0,1
.3878462,1,0,0,0,0
.93171031,1,1,0,1,0
.25703971,0,1,0,1,0
.74979681,0,1,0,1,0
.86099286,0,0,1,0,1
.82165467,1,1,0,1,0
.32176295,1,0,1,0,1
1.1011201,1,0,0,0,0
.90715198,1,1,0,0,0
1.2677969,0,1,1,0,1
.79695425,0,0,1,0,1
.6322311,1,0,1,1,0
1.0233293,0,0,1,0,1
.38913819,1,1,0,1,0
.61225508,0,1,1,1,1
.68511178,1,1,0,1,0
.77622264,0,1,0,1,0
.93227559,0,1,0,1,0
1.1493082,0,0,1,0,1
.56788604,0,0,0,0,1
.92289543,1,1,0,1,0
.9537515,1,1,0,1,0
.71506,0,1,1,1,1
.77265882,1,0,0,0,0
.42636538,1,1,0,1,0
.81120041,0,1,0,1,0
1.9668238,1,0,1,0,1
2.1908362,1,1,0,1,1
.49067963,1,1,0,1,0
.3004177,0,1,0,1,0
.71919566,1,1,0,1,0
.35727213,0,0,0,0,1
.89830239,1,1,0,1,0
.11918532,1,1,0,1,0
1.3050278,1,0,1,0,1
1.39289,0,0,1,1,1
3.6431888,0,1,1,1,1
.50316972,0,1,1,1,0
.70601975,0,1,0,1,0
.87300594,0,1,1,1,1
1.4209266,1,1,0,1,0
1.4141008,1,1,0,1,0
.25299039,0,0,1,1,1
.6660578,0,0,1,0,1
1.0021396,0,1,1,0,1
.53282613,0,1,1,0,0
.79919295,0,0,1,1,1
.44741825,0,1,0,1,0
1.4752303,0,0,1,0,1
.47017786,0,1,0,1,0
1.1170449,1,0,0,0,1
.77760274,0,1,0,1,0
1.4078216,0,0,1,0,1
.33334311,0,1,0,1,0
.92796758,1,1,1,1,1
1.7659082,0,0,1,0,1
.59884375,1,1,0,1,0
1.5787123,1,0,1,0,1
.49169101,0,0,0,1,0
.39953657,0,1,0,1,0
3.8922533,1,0,1,0,1
2.2790469,0,1,1,0,1
.77248893,0,1,1,0,1
.59113789,0,1,1,1,1
.66356798,1,1,0,1,0
.59993573,0,1,0,1,0
.6197869,0,0,1,0,1
.5358329,0,1,0,1,1
1.4997359,0,1,1,0,1
.83678747,1,0,1,0,1
.69018233,0,0,1,0,1
2.2644854,0,1,0,1,0
2.194151,0,1,0,1,0
.90667028,1,1,0,1,0
.8390692,0,0,1,0,1
.7076574,0,0,0,1,1
1.5883712,0,1,0,1,0
.78040636,1,1,0,1,0
.3194445,0,1,0,1,0
.52374255,1,1,0,1,0
.75912245,0,1,0,1,0
.51797305,0,1,1,1,0
.681002,1,1,0,1,0
1.1792012,1,1,0,1,1
.99106367,0,1,1,1,1
.91294858,0,1,0,1,0
.47162185,0,1,0,1,1
.7078218,1,0,0,0,1
.65045527,0,1,0,1,0
.54375192,0,0,0,1,0
1.1768564,1,1,0,1,0
.52343081,0,0,0,1,1
1.3267631,0,0,1,0,1
.77248893,0,0,1,1,1
.44741825,0,1,0,1,0
.29606196,1,1,0,1,0
.86776331,0,0,1,1,1
.59970227,0,0,0,1,1
.97731586,0,1,0,1,0
1.8284358,0,0,1,0,1
.68296237,0,0,1,0,1
1.1190545,0,1,0,1,0
.29366149,0,1,0,0,0
.49343434,0,1,0,1,0
.43700876,0,1,0,1,0
.85809203,1,1,1,1,1
.63054616,0,1,1,0,0
.9430593,0,0,1,0,1
.42582602,1,0,1,1,1
.6660578,0,0,1,0,1
1.1493082,1,0,1,0,1
.7330738,0,1,0,1,0
.99766302,0,1,1,1,0
1.3582424,0,1,1,1,1
.49112243,0,1,0,1,0
.69018233,0,0,1,0,1
1.531625,1,0,0,1,1
1.0031198,0,1,1,0,1
.00012713,1,0,1,0,1
.09909048,1,1,1,1,0
.99558291,0,1,1,0,1
.68204064,1,1,0,1,0
1.4078216,0,0,1,0,1
.41869304,0,0,0,1,1
1.4954208,1,1,0,1,0
.78950098,0,0,0,0,1
.7944123,1,1,0,1,0
.23746922,1,0,1,0,1
.69825779,0,1,0,1,1
.41022973,0,0,1,0,1
.9670997,0,0,1,1,1
.57353894,1,1,0,1,0
.42406837,0,1,1,1,1
1.0183369,0,1,0,1,0
1.4919647,0,1,0,1,0
.88492399,0,1,1,1,1
.68260386,1,0,1,1,1
1.2834021,1,1,0,1,0
1.2706821,0,0,0,1,1
2.902495,1,0,0,0,1
1.1158591,0,1,1,1,0
.98766944,0,0,0,1,1
1.0367487,0,1,1,0,1
.69386506,1,1,0,1,0
3.8222539,0,1,0,1,1
1.231092,0,0,1,1,1
.51603143,1,0,0,0,1
1.3333294,1,1,0,1,0
.93139826,1,0,1,0,1
.92085715,1,1,0,1,0
.29343596,0,0,1,0,1
.37534751,0,1,0,1,0
1.4752303,1,0,1,1,1
.79874882,1,0,0,1,0
2.7252726,0,1,1,1,0
1.4840835,0,1,0,1,0
1.3267631,0,0,0,1,1
.48686512,0,1,1,1,1
.38573163,0,1,0,1,0
.4468907,0,1,0,1,0
.25116118,1,0,1,0,1
.37634529,0,1,0,1,0
1.1032488,0,1,1,1,0
.5410274,1,0,1,0,1
.72198293,1,1,0,1,0
.95233692,1,0,0,1,1
1.4650481,1,1,0,1,0
1.0748768,0,1,0,0,0
.98462811,1,1,0,1,0
.88482128,1,1,1,0,1
.6317706,0,1,0,1,0
2.2520214,0,1,1,1,1
2.0895463,0,0,1,0,1
.60519544,1,1,0,1,0
.85117555,1,0,1,0,1
1.0183369,1,1,0,1,0
.98621853,0,0,1,1,1
.55760277,1,0,0,1,0
.69636229,1,1,0,1,0
1.1493082,0,0,1,0,1
.39662646,1,1,0,1,0
.80646194,1,1,0,1,0
.86246416,1,0,1,1,1
1.4650481,0,1,0,1,0
.9537515,1,0,0,1,0
.12597732,1,1,0,1,0
.37319593,0,0,1,0,1
.97428551,0,0,1,0,1
1.0183369,1,1,0,1,0
.59360455,0,1,0,1,0
.05737658,1,1,0,1,0
1.9674647,0,0,0,1,0
.76836715,0,1,0,1,0
.39464218,1,1,0,1,0
1.8628252,0,0,1,0,1
.36677164,1,1,0,1,0
.89535579,1,0,1,1,1
.72648209,1,1,0,1,0
.50378478,1,0,0,0,1
.41971881,0,0,0,0,1
.85150368,0,0,1,1,1
2.0835736,1,1,0,1,0
.75133211,1,0,1,0,1
1.1218163,0,1,0,0,0
.81254569,0,0,1,0,1
2.2441065,1,0,1,0,1
1.6894709,0,0,1,0,1
.73734477,1,0,0,1,0
.33415987,1,0,0,1,1
1.0237144,1,1,0,1,0
.69386506,1,1,0,1,0
1.1311868,1,1,0,1,0
.5554983,0,1,0,1,0
1.2895815,1,1,1,0,1
.81192831,1,0,1,0,1
.33015146,0,1,0,1,0
2.1259597,1,0,1,0,1
2.2760058,0,1,0,1,0
1.0521281,0,0,1,0,1
.69386506,1,1,0,1,0
.52250582,1,0,0,1,0
1.8247798,0,0,1,0,1
.49271878,1,1,0,1,0
.65439905,0,0,1,0,1
1.3188179,1,1,0,1,0
.87902385,1,1,0,1,0
.40713864,1,1,1,1,0
3.9515084,1,0,1,1,1
.95691799,1,1,0,1,0
1.578776,1,0,1,1,1
.90956205,0,0,1,1,1
.73339121,0,0,0,1,0
.78462484,1,0,1,0,1
.75827842,1,0,0,1,0
1.2068111,0,0,1,0,1
4.3735852,0,1,0,1,0
2.5853017,1,0,1,1,1
.3669233,0,1,0,1,1
.56392772,1,1,0,1,0
5.1294323,0,1,0,1,0
.83993371,0,1,0,1,0
.94338652,1,1,0,1,0
.71437243,1,0,1,0,1
.82092314,1,1,0,1,0
1.0877168,1,0,0,1,1
.92363991,0,1,0,0,1
.30541109,1,1,1,1,1
.64002052,1,1,0,1,0
.98262963,0,0,1,0,1
1.1289968,1,1,0,1,0
.4609212,1,1,0,1,0
1.5062916,1,1,0,1,0
1.649103,0,0,1,1,1
.31239117,0,1,1,1,0
.88430356,1,1,0,1,0
.87158321,1,0,0,0,1
1.3079531,0,0,1,0,1
.39156852,0,1,0,1,0
.92128479,1,1,0,1,0
.50253229,1,0,0,0,0
.80192394,1,0,1,1,1
1.1566749,1,1,0,1,0
.57743306,0,1,0,1,0
.76953798,1,1,0,1,0
.89044924,1,1,0,1,0
1.0288492,1,1,0,1,0
1.1940184,0,0,1,0,1
2.1454192,0,1,1,1,1
1.2166002,0,0,0,0,1
.82726561,1,1,0,1,0
.68511178,1,1,0,1,0
.941975,1,1,0,1,0
1.1562241,0,1,0,1,1
1.1198214,1,1,0,1,0
.57937208,1,1,0,1,0
.4748643,1,1,0,1,0
.43203157,1,1,0,1,0
.71446928,1,0,1,0,1
1.7149351,1,1,0,1,1
.57398664,1,1,1,0,1
.3412462,0,1,0,1,1
1.1198214,1,1,0,1,0
.70183841,1,1,0,1,0
.17837832,0,1,1,1,0
.92128479,1,1,0,1,0
.34532288,1,1,0,1,0
.98262963,0,0,1,0,1
.48952571,1,1,0,1,0
1.4420354,1,1,0,1,0
1.268967,1,0,1,0,1
.67513238,0,1,1,1,0
.99381307,0,0,1,0,1
.9223038,1,1,0,1,0
.54538889,0,1,0,1,1
.92128479,1,1,0,1,0
.94651157,0,1,0,1,0
1.0626607,0,1,1,1,0
.9670997,0,1,1,0,1
.37173653,1,0,0,1,0
.39785434,1,1,0,1,0
1.1198214,1,1,0,1,0
.84621343,0,0,0,0,0
.27269748,0,1,1,1,1
.46004033,1,1,0,1,0
1.4550997,1,1,0,1,0
.97083564,1,1,0,1,0
.48592781,0,1,0,1,0
1.0805522,1,0,1,1,1
.32345856,1,1,1,1,0
1.0735385,0,0,0,1,0
1.5071796,1,1,0,1,0
.93770906,0,1,0,1,0
.81939639,0,1,0,1,0
.85623989,1,1,0,1,0
.97053065,0,1,1,0,1
.65210423,0,0,1,0,1
.51496458,1,1,0,1,0
1.4614987,0,1,0,1,0
.55066062,0,1,0,0,0
.6315386,1,1,0,0,0
1.1833436,0,0,1,0,1
.96398793,0,1,0,1,0
.70789755,0,1,0,1,1
2.1468296,0,0,1,0,1
2.6058231,0,0,1,0,1
2.5036646,0,0,1,1,1
.96435942,1,1,0,1,0
.54564754,1,1,0,1,0
1.347103,0,1,0,1,0
.47066838,0,1,0,1,0
.28722854,0,1,0,1,0
.83586052,1,1,0,1,0
.53736278,1,1,0,1,0
.6052403,1,1,0,1,0
.38279997,1,1,0,1,0
.43402269,0,1,0,1,0
1.3470036,0,0,0,1,0
.8577323,0,1,1,1,0
.69931984,1,0,1,0,1
.89547624,0,1,0,1,0
1.1688945,1,1,1,1,0
1.9456881,1,1,0,1,0
.56953093,0,1,0,1,0
.72499134,0,0,1,0,1
.7524503,0,0,1,0,1
2.0005718,0,0,1,0,1
.43437771,0,1,0,1,0
.76677259,1,1,0,1,1
.55090219,0,1,0,0,0
2.4619911,0,0,0,1,1
1.0786462,0,1,0,1,0
.51222193,1,1,0,1,0
1.452371,0,0,1,0,1
1.3222951,1,0,1,0,1
.97897366,1,0,0,1,0
.31824323,0,1,0,1,0
.68511178,1,1,0,1,0
.37464542,0,0,0,0,1
.55168138,1,1,0,1,0
.43588238,0,1,0,1,1
1.5153427,1,1,0,1,1
1.2986426,0,0,1,1,1
.62006659,0,0,0,1,0
.35587485,0,1,0,1,0
.92865527,0,1,1,0,0
5.0430074,0,1,1,1,1
.95951527,0,0,1,1,1
1.1419846,0,1,0,1,0
1.4017582,0,1,0,1,0
.38747512,0,1,0,1,0
1.1017429,1,0,1,0,1
.77561424,0,0,1,0,1
.45182645,0,1,1,1,0
1.3453228,1,1,1,1,0
1.0929711,0,0,1,0,1
.75948054,0,1,0,1,0
.36481863,0,1,0,1,0
.47382316,1,0,0,1,0
.60666131,1,1,1,1,1
.63548923,1,1,0,1,0
1.8367815,0,0,1,0,1
.96398793,0,1,0,1,0
.59228479,1,1,0,1,0
1.1783987,0,0,1,0,1
.70173812,1,1,0,1,0
1.2228961,0,1,0,1,0
1.4954208,1,1,0,1,0
.65342881,1,0,1,0,1
.64797427,1,1,0,1,0
.91606574,1,0,0,1,0
.52646249,0,0,0,1,0
.67613281,0,1,0,1,0
.60446628,0,1,0,1,0
.3423378,1,1,0,1,0
1.2862038,0,0,1,0,1
.79507792,1,0,0,1,0
.88573627,0,1,1,1,0
.71028284,1,0,0,0,0
.4748643,1,1,0,1,0
.70964087,1,1,0,1,0
.90783299,0,1,1,1,1
.43058961,0,1,1,0,0
2.331486,1,0,1,0,1
.37419907,0,0,1,0,1
.57508975,1,0,0,1,0
1.6133051,0,0,1,0,1
.38352864,1,1,0,1,0
.73297544,0,1,1,0,0
.91081528,0,0,1,0,1
1.7044396,0,0,0,1,1
1.1134251,1,1,1,1,1
.59850751,0,1,0,1,0
.5934991,1,1,0,0,0
.31557099,0,1,0,1,0
1.0829956,0,0,1,0,1
.30985369,1,1,1,0,1
.44779418,0,1,0,1,0
.73194272,1,1,0,1,0
.4418123,0,1,0,1,0
.91494763,0,1,1,1,1
.80499629,1,0,1,1,1
2.5390675,0,1,0,0,1
1.7580735,0,0,1,0,1
.41627658,0,0,1,1,0
.32050433,0,1,0,1,0
.58286837,0,0,0,1,0
.99577394,1,1,1,0,1
1.0929711,0,0,1,0,1
2.9104171,0,0,0,0,1
.70198501,1,1,0,1,0
.60192359,1,1,0,1,0
.68345687,0,0,1,0,1
1.6449202,1,1,0,1,0
.90396144,1,1,0,1,0
.41703598,1,1,0,1,0
1.1213759,1,0,1,0,1
.56085939,1,1,0,1,0
.93357895,1,1,0,1,0
.79023665,0,0,1,0,1
.20875672,1,1,0,1,0
.50094455,0,1,0,1,0
.44988179,0,0,1,1,1
1.8894941,0,0,1,0,1
.89173165,1,1,0,1,0
.75236838,1,1,1,1,0
1.9568428,0,1,1,1,1
.98740687,0,1,1,1,1
.87823719,1,1,0,1,0
1.0747311,0,1,1,0,0
1.1802066,1,1,0,1,0
.96682986,0,0,0,1,1
.72368616,1,0,1,0,1
.64443543,0,1,1,1,1
.57272716,0,1,0,1,0
1.3121642,1,1,0,1,0
1.4852629,1,0,1,1,1
1.2853171,0,1,0,1,0
.91727363,0,1,1,1,1
.7948245,0,1,1,0,1
.94527545,0,0,1,1,1
3.87966,0,1,0,0,0
.77064181,1,1,0,1,0
.93047812,1,1,1,1,0
.90992197,1,1,0,1,0
.89173165,0,1,0,1,0
.87445661,1,1,0,1,0
.96050732,1,1,0,1,0
.89788508,1,1,1,1,0
.93357895,1,1,0,1,0
1.3676717,0,1,1,1,0
.67735565,0,1,0,1,0
1.471191,1,0,1,0,1
.65373237,0,1,0,1,0
2.3360978,0,0,1,0,1
.71672885,0,1,0,1,0
1.0348331,0,1,1,1,1
.41176109,0,1,0,1,0
.90992197,1,1,0,1,0
4.5468058,0,0,1,0,1
1.815207,0,0,1,0,1
.44588651,1,1,0,1,0
.38370473,1,1,0,1,0
1.1640239,1,1,0,1,0
.52947973,1,1,0,1,0
.45797174,1,1,0,0,0
.33131174,1,1,0,1,0
.30022,1,1,1,0,1
.81402196,1,1,0,1,0
.8390692,0,0,1,0,1
1.029457,0,0,1,1,1
.52983789,0,1,0,1,0
.9613432,1,1,0,1,0
.25236865,0,1,0,1,0
.41176109,1,0,0,1,0
1.2626298,1,0,1,0,1
.85554522,1,1,0,1,0
1.1079566,1,1,0,1,0
2.910269,0,0,1,0,1
.53327403,0,0,1,1,1
.57367013,0,1,0,1,0
.82616228,1,1,1,1,1
.40762755,1,1,0,1,0
.55015815,1,0,0,0,1
.50807075,1,1,0,1,0
1.5902342,0,0,1,1,1
.31309914,0,1,1,1,0
1.1668229,1,0,1,0,1
.36790973,0,1,1,1,0
.27651034,0,1,0,0,1
.78947085,1,0,1,0,0
2.4885145,0,0,1,0,1
.68502018,0,1,1,1,1
.8947335,0,1,1,1,1
1.6813642,0,0,1,0,1
.50355979,0,1,0,1,0
1.1598846,0,0,1,0,1
1.7039205,1,0,1,0,1
.36666817,1,1,0,1,0
1.39289,0,0,1,0,1
1.4838054,1,0,1,0,1
1.288805,0,0,1,1,1
2.3489726,0,1,1,1,0
.76121634,1,1,0,1,0
.83884396,1,1,0,1,0
.83941889,1,1,1,0,1
1.652952,0,1,0,0,0
.57973812,0,1,0,1,0
